stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
246,19524,"MCKNIGHT RD + OLD MCKNIGHT RD FS",,40.534181,-80.010890,01,,,,,0
2460,2460,"MT ROYAL BLVD + DEHAVEN",,40.551102,-79.971436,01,,,,,0
248,18692,"MCKNIGHT RD + MR TIRE",,40.540299,-80.012019,01,,,,,0
249,249,"MCKNIGHT RD + ROSS PARK MALL DR",,40.542549,-80.013268,01,,,,,0
2493,19534,"FERGUSON RD + MT ROYAL BLVD FS",,40.555684,-79.971802,01,,,,,0
2494,2494,"FERGUSON RD + LINWOOD #1",,40.557043,-79.973344,01,,,,,0
2495,2495,"FERGUSON RD + SWEENEY",,40.557968,-79.975240,01,,,,,0
2496,2496,"FERGUSON RD + OHIO",,40.557392,-79.978424,01,,,,,0
2497,2497,"FERGUSON RD + LINWOOD #2",,40.558170,-79.984757,01,,,,,0
2499,2499,"FERGUSON RD + POST",,40.563859,-79.989982,01,,,,,0
25,99982,"BEAGLE",,40.300909,-80.031477,01,,,,,0
250,20701,"MCKNIGHT RD + JOHNANNA DR FS",,40.546260,-80.016980,01,,,,,0
251,251,"MCKNIGHT RD + MCINTYRE RD",,40.550342,-80.019084,01,,,,,0
2513,2513,"MCKINLEY AVE + BROWNSVILLE FS",,40.408901,-79.991540,01,,,,,0
2514,2514,"MCKINLEY AVE + GROGAN",,40.409173,-79.993639,01,,,,,0
2515,2515,"MCKINLEY AVE + ALICE",,40.410070,-79.994685,01,,,,,0
2517,2517,"ALICE ST + CAMFIELD",,40.410337,-79.997575,01,,,,,0
2518,2518,"CAMFIELD ST + BANDI",,40.409222,-79.998360,01,,,,,0
2520,2520,"CAMFIELD ST + GOSSER",,40.405856,-79.998192,01,,,,,0
2521,2521,"CAMFIELD ST + DRYCOVE",,40.404033,-79.998119,01,,,,,0
2522,2522,"DRYCOVE ST + CONNISTON",,40.403967,-79.999100,01,,,,,0
2523,2523,"CONNISTON AVE + GOSSER",,40.405640,-79.999232,01,,,,,0
2524,2524,"CONNISTON AVE + CALLE",,40.407689,-79.999328,01,,,,,0
2525,2525,"CONNISTON AVE + BANDI",,40.409307,-79.999420,01,,,,,0
2526,2526,"CONNISTON AVE + BON AIR",,40.410372,-79.999461,01,,,,,0
2527,2527,"BON AIR AVE + CAMFIELD",,40.410331,-79.997927,01,,,,,0
2529,2529,"ALICE ST + GEORGIA",,40.410138,-79.995209,01,,,,,0
2530,2530,"MCKINLEY AVE + GROGAN",,40.409191,-79.993836,01,,,,,0
2531,2531,"MCKINLEY AVE + BROWNSVILLE",,40.408800,-79.991454,01,,,,,0
2536,2536,"AMANDA ST + CHARLES",,40.416511,-79.988087,01,,,,,0
2539,2539,"S 18TH ST + MT OLIVER ST FS",,40.418717,-79.986239,01,,,,,0
2541,2541,"S 18TH ST + WACHTER ST",,40.420634,-79.986125,01,,,,,0
2542,2542,"S 18TH ST + GABLE ST",,40.421328,-79.984615,01,,,,,0
2543,2543,"S 18TH ST + ST PATRICK ST",,40.421383,-79.982455,01,,,,,0
2545,2545,"S 18TH ST + CROSSMAN ST",,40.421675,-79.979294,01,,,,,0
2547,2547,"S 18TH ST + JOSEPHINE ST",,40.424808,-79.979416,01,,,,,0
2548,2548,"S 18TH ST + MARY ST",,40.425959,-79.980789,01,,,,,0
2551,2551,"S 18TH ST + E CARSON ST",,40.428466,-79.980531,01,,,,,0
2553,2553,"E CARSON ST + 20TH",,40.428549,-79.977847,01,,,,,0
2554,2554,"E CARSON ST + 21ST ST",,40.428469,-79.976455,01,,,,,0
2555,2555,"E CARSON ST + 22ND ST",,40.428374,-79.974784,01,,,,,0
2556,2556,"FIFTH AVE + #2358",,40.437206,-79.971321,01,,,,,0
2558,2558,"FIFTH AVE + BRENHAM ST",,40.436405,-79.968582,01,,,,,0
2561,2561,"FIFTH AVE + CRAFT AVE (CARLOW UNIV)",,40.437759,-79.964150,01,,,,,0
2562,2562,"FIFTH AVE + HALKET ST",,40.439035,-79.962115,01,,,,,0
2564,2564,"FIFTH AVE + MEYRAN AVE",,40.441136,-79.959188,01,,,,,0
2565,2565,"FIFTH AVE + OAKLAND AVE",,40.442132,-79.957867,01,,,,,0
2566,2566,"FIFTH AVE + THACKERAY AVE",,40.443040,-79.956611,01,,,,,0
2567,2567,"FIFTH AVE + BIGELOW BLVD (PITT)",,40.444218,-79.954941,01,,,,,0
2568,2568,"FORBES AVE + BELLEFIELD NS",,40.443642,-79.951492,01,,,,,0
2571,2571,"CRAIG ST + PARK PLAZA",,40.447868,-79.949477,01,,,,,0
2572,2572,"CRAIG ST + BAYARD ST",,40.449697,-79.950619,01,,,,,0
2573,2573,"CRAIG ST + CENTRE AVE",,40.451709,-79.951836,01,,,,,0
2574,2574,"CENTRE AVE + MELWOOD AVE",,40.452158,-79.950978,01,,,,,0
2575,2575,"CENTRE AVE + NEVILLE ST",,40.452505,-79.949818,01,,,,,0
2577,2577,"MILLVALE AVE + BAUM",,40.454257,-79.947589,01,,,,,0
2578,2578,"MILLVALE AVE + MOREWOOD",,40.455914,-79.947573,01,,,,,0
2579,2579,"MILLVALE AVE + YEW",,40.457884,-79.947347,01,,,,,0
258,258,"BABCOCK BLVD + FAIRFIELD RD",,40.564016,-80.019290,01,,,,,0
2580,2580,"MILLVALE AVE + CYPRESS",,40.458649,-79.947116,01,,,,,0
2582,2582,"PENN AVE + 39TH ST",,40.464856,-79.960170,01,,,,,0
2585,2585,"PENN AVE + 36TH",,40.464241,-79.963840,01,,,,,0
2586,2586,"BUTLER ST + PENN",,40.462837,-79.966974,01,,,,,0
2587,2587,"PENN AVE + 32ND",,40.461002,-79.969689,01,,,,,0
2588,2588,"PENN AVE + 31ST ST",,40.459962,-79.971188,01,,,,,0
2589,2589,"PENN AVE + 30TH ST",,40.458924,-79.972701,01,,,,,0
2591,2591,"PENN AVE + 28TH",,40.456953,-79.975562,01,,,,,0
2593,2593,"26TH ST + PENN AVE FS (SPRING WAY)",,40.454586,-79.978073,01,,,,,0
2595,2595,"CHESTNUT ST + PROGRESS FS",,40.453352,-79.992800,01,,,,,0
2596,2596,"CEDAR AVE + SUISMON ST",,40.454780,-80.002098,01,,,,,0
26,26,"FORBES AVE + CRAFT AVE FS",,40.437225,-79.962845,01,,,,,0
2600,2600,"ARCH ST + ALLEGHENY MIDDLE SCHOOL",,40.453091,-80.009118,01,,,,,0
2601,2601,"ARCH ST + RIDGE",,40.452173,-80.008837,01,,,,,0
2603,2603,"BERND ST + BAUSMAN",,40.414211,-79.997498,01,,,,,0
2604,2604,"BAUSMAN ST + GEORGIA (STEPS)",,40.414204,-79.994949,01,,,,,0
2605,2605,"BAUSMAN AVE + GRIMES",,40.414242,-79.993118,01,,,,,0
2606,2606,"BAUSMAN AVE + ROMEYN",,40.414276,-79.992165,01,,,,,0
2608,2608,"BAUSMAN ST + BROWNSVILLE RD",,40.414406,-79.988298,01,,,,,0
2609,18596,"LIBERTY AVE + MAIN ST FS",,40.463438,-79.953997,01,,,,,0
2611,2611,"HERRON AVE + RUTHVEN (BUSWAY ENT)",,40.459198,-79.965996,01,,,,,0
2612,2612,"HERRON AVE + DOBSON",,40.458354,-79.964275,01,,,,,0
2613,2613,"HERRON AVE + HANCOCK",,40.457016,-79.964760,01,,,,,0
2614,2614,"BRERETON ST + DOBSON",,40.456709,-79.967194,01,,,,,0
2616,2616,"BRERETON ST + 28TH",,40.455772,-79.972755,01,,,,,0
2618,2618,"CEDAR AVE + FORELAND",,40.454029,-80.001991,01,,,,,0
2620,2620,"CHESTNUT ST + PROGRESS",,40.453305,-79.992912,01,,,,,0
2621,2621,"PENN AVE + 36TH",,40.464131,-79.964031,01,,,,,0
2624,2624,"PENN AVE + 39TH ST",,40.464779,-79.960281,01,,,,,0
2625,2625,"PENN AVE + 40TH",,40.465118,-79.958117,01,,,,,0
2626,2626,"MILLVALE AVE + CYPRESS",,40.458853,-79.947060,01,,,,,0
2627,2627,"MILLVALE AVE + YEW",,40.458332,-79.947419,01,,,,,0
2628,2628,"MILLVALE AVE + MOREWOOD",,40.456085,-79.947660,01,,,,,0
2629,2629,"MILLVALE AVE + BAUM",,40.454496,-79.947768,01,,,,,0
2630,2630,"MILLVALE AVE + CENTRE",,40.453381,-79.947434,01,,,,,0
2631,2631,"CENTRE AVE + NEVILLE ST",,40.452690,-79.949541,01,,,,,0
2632,2632,"CENTRE AVE + MELWOOD AVE",,40.452328,-79.950707,01,,,,,0
2633,20761,"CENTRE AVE + CRAIG ST NS",,40.452043,-79.951689,01,,,,,0
2634,2634,"CRAIG ST + BAYARD ST",,40.449869,-79.950854,01,,,,,0
2635,2635,"CRAIG ST + FIFTH AVE",,40.447258,-79.949188,01,,,,,0
2638,2638,"FORBES AVE + DITHRIDGE ST",,40.444180,-79.950002,01,,,,,0
2639,2639,"FIFTH AVE + CRAFT AVE (CARLOW UNIV)",,40.437962,-79.963795,01,,,,,0
2640,2640,"FIFTH AVE + ROBINSON ST",,40.437773,-79.965235,01,,,,,0
2643,2643,"FIFTH AVE + #2410 (ACTA PROGRAM)",,40.436907,-79.970095,01,,,,,0
2644,2644,"FIFTH AVE + #2358",,40.437202,-79.970999,01,,,,,0
2646,2646,"E CARSON ST + 21ST ST",,40.428559,-79.976071,01,,,,,0
2647,2647,"E CARSON ST + 20TH",,40.428643,-79.977481,01,,,,,0
2649,2649,"S 18TH ST + SARAH ST",,40.427948,-79.980684,01,,,,,0
2651,2651,"S 18TH ST + EDWARDS WAY",,40.425582,-79.980918,01,,,,,0
2652,2652,"S 18TH ST + JOSEPHINE ST",,40.424843,-79.979924,01,,,,,0
2653,2653,"S 18TH ST + PIUS ST",,40.424008,-79.977763,01,,,,,0
2654,2654,"S 18TH ST + CROSSMAN ST FS",,40.421745,-79.979358,01,,,,,0
2656,2656,"S 18TH ST + ST PATRICK ST",,40.421488,-79.982507,01,,,,,0
2657,2657,"S 18TH ST + MONASTERY AVE",,40.421700,-79.984288,01,,,,,0
2658,2658,"S 18TH ST + #2620",,40.420859,-79.985839,01,,,,,0
2661,2661,"S 18TH ST + ARLINGTON AVE",,40.417935,-79.986416,01,,,,,0
2663,2663,"BROWNSVILLE RD + GOLDBACH WAY",,40.415548,-79.987362,01,,,,,0
2665,2665,"BROWNSVILLE RD + MARLAND AVE",,40.412120,-79.989641,01,,,,,0
2666,2666,"BROWNSVILLE RD + KNOX AVE",,40.410832,-79.990221,01,,,,,0
2667,2667,"BROWNSVILLE RD + MCKINLEY ST",,40.408978,-79.991066,01,,,,,0
2668,2668,"NEVILLE RAMP + CENTRE",,40.452725,-79.949753,01,,,,,0
2670,2670,"ARLINGTON AVE + FREELAND",,40.419179,-79.989129,01,,,,,0
2675,2675,"KNOX AVE + ROCHELLE",,40.415178,-79.990587,01,,,,,0
2676,2676,"CHARLES ST + KNOX",,40.416619,-79.990519,01,,,,,0
2677,2677,"CHARLES ST + GRIMES FS",,40.416543,-79.993188,01,,,,,0
2680,2680,"MICHIGAN ST + BERND ST",,40.415983,-79.998057,01,,,,,0
2681,2681,"BRERETON ST + 30TH",,40.456493,-79.970284,01,,,,,0
2684,2684,"DOBSON ST + HANCOCK",,40.457527,-79.965896,01,,,,,0
2686,2686,"DOBSON ST + HERRON",,40.458260,-79.964262,01,,,,,0
2687,2687,"HERRON AVE + RUTHVEN (BUSWAY ENT)",,40.459202,-79.965914,01,,,,,0
2688,2688,"HERRON AVE + LIBERTY",,40.461447,-79.966996,01,,,,,0
2690,2690,"LIBERTY AVE + CANOE",,40.463092,-79.955382,01,,,,,0
2693,2693,"IVORY AVE + RODENBAUGH FS",,40.497304,-80.017454,01,,,,,0
2695,2695,"IVORY AVE + NELSON RUN",,40.496621,-80.014573,01,,,,,0
2697,2697,"IVORY AVE + CHERRYLAND",,40.496434,-80.009008,01,,,,,0
2698,2698,"IVORY AVE + EVERGREEN",,40.496066,-80.008083,01,,,,,0
27,27,"FORBES AVE + HALKET ST (MAGEE HOSPITAL)",,40.438295,-79.961409,01,,,,,0
2709,2709,"MT TROY RD + GEYER",,40.493714,-79.995076,01,,,,,0
2711,2711,"MT TROY RD + HOFFMAN",,40.490721,-79.992101,01,,,,,0
2712,2712,"MT TROY RD + KLEMENTINA",,40.489481,-79.992484,01,,,,,0
2713,2713,"MT TROY RD + MT TROY FLORAL (#3467)",,40.487644,-79.992033,01,,,,,0
2715,2715,"MT TROY RD + GARDENVIEW",,40.485059,-79.991975,01,,,,,0
2718,2718,"MT TROY RD + KINKURA",,40.479397,-79.987611,01,,,,,0
2719,2719,"MT TROY RD + FORNOFF",,40.478464,-79.986385,01,,,,,0
2720,2720,"MT TROY RD + PIEFFERS STORE",,40.476791,-79.987744,01,,,,,0
2722,2722,"MT TROY RD + #2722",,40.473908,-79.986626,01,,,,,0
2723,2723,"MT TROY RD + #2637",,40.473450,-79.985237,01,,,,,0
2726,2726,"MT TROY RD + HOMESTEAD",,40.472433,-79.983036,01,,,,,0
2728,2728,"MT TROY RD + BECKERT",,40.470250,-79.982254,01,,,,,0
2730,2730,"PITTVIEW AVE + TEUTONIA",,40.469097,-79.982796,01,,,,,0
2732,2732,"RIALTO ST + TOURS",,40.466575,-79.982417,01,,,,,0
2733,2733,"RIALTO ST + LEY",,40.465977,-79.981941,01,,,,,0
2735,2735,"LOWRIE ST + FLECK",,40.465979,-79.980952,01,,,,,0
2736,2736,"LOWRIE ST + NIGGEL",,40.467695,-79.979873,01,,,,,0
2737,2737,"LOWRIE ST + HECKLEMAN",,40.468706,-79.979071,01,,,,,0
2738,2738,"TROY HILL LOOP + LOWRIE",,40.469269,-79.978632,01,,,,,0
2739,2739,"LOWRIE ST + HECKLEMAN",,40.468793,-79.979091,01,,,,,0
2740,2740,"LOWRIE ST + NIGGEL",,40.467710,-79.979952,01,,,,,0
2741,2741,"LOWRIE ST + SUNDEMAN",,40.466273,-79.980834,01,,,,,0
2742,2742,"LOWRIE ST + CLAIM",,40.463196,-79.983039,01,,,,,0
2745,2745,"TROY HILL RD + N CATHOLIC SCHOOL",,40.460280,-79.985224,01,,,,,0
2746,2746,"TROY HILL RD + GOETTMAN",,40.459788,-79.985873,01,,,,,0
2747,2747,"TROY HILL RD + PROVINCE FS",,40.457562,-79.989446,01,,,,,0
2748,2748,"TROY HILL RD + VINIAL",,40.456887,-79.991086,01,,,,,0
2749,2749,"TROY HILL RD + #1034",,40.456259,-79.992296,01,,,,,0
2751,2751,"TROY HILL RD + CHESTNUT",,40.455497,-79.994447,01,,,,,0
2752,2752,"TROY HILL RD + CHESTNUT FS",,40.455501,-79.994045,01,,,,,0
2753,2753,"TROY HILL RD + #1034",,40.456318,-79.991996,01,,,,,0
2754,2754,"TROY HILL RD + VINIAL",,40.456899,-79.990886,01,,,,,0
2755,2755,"TROY HILL RD + PROVINCE FS",,40.457581,-79.989143,01,,,,,0
2756,2756,"TROY HILL RD + GOETTMAN",,40.459686,-79.985831,01,,,,,0
2757,2757,"TROY HILL RD + N CATHOLIC SCHOOL",,40.460376,-79.984952,01,,,,,0
2758,2758,"GARDNER ST + LOWRIE",,40.461192,-79.984921,01,,,,,0
2760,2760,"LOWRIE ST + CLAIM",,40.463119,-79.982999,01,,,,,0
2761,2761,"LOWRIE ST + FROMAN (LEY)",,40.464601,-79.981951,01,,,,,0
2762,2762,"LEY ST + COWLEY",,40.465614,-79.981896,01,,,,,0
2763,2763,"RIALTO ST + TOURS",,40.466569,-79.982324,01,,,,,0
2764,2764,"RIALTO ST + WICKLINES",,40.467267,-79.982885,01,,,,,0
2765,2765,"PITTVIEW AVE + TEUTONIA",,40.469022,-79.982813,01,,,,,0
2767,2767,"MT TROY RD + BECKERT",,40.470198,-79.982134,01,,,,,0
2769,2769,"MT TROY RD + HOMESTEAD",,40.472522,-79.982978,01,,,,,0
2771,2771,"MT TROY RD + LONSDALE",,40.473770,-79.984078,01,,,,,0
2772,2772,"MT TROY RD + #2652",,40.473447,-79.985240,01,,,,,0
2773,2773,"MT TROY RD + #2722",,40.473907,-79.986534,01,,,,,0
2774,2774,"MT TROY RD + #2768",,40.475278,-79.986928,01,,,,,0
2776,2776,"MT TROY RD + #2840",,40.476891,-79.987588,01,,,,,0
2777,2777,"MT TROY RD + KINKURA",,40.479500,-79.987630,01,,,,,0
2778,2778,"MT TROY RD + RIDGELAWN CEMETERY ENT",,40.482084,-79.989472,01,,,,,0
2780,2780,"MT TROY RD + #3222",,40.485641,-79.991881,01,,,,,0
2782,2782,"MT TROY RD + MOST HOLY NAME OF JESUS CEMETERY",,40.488016,-79.992087,01,,,,,0
2783,2783,"MT TROY RD + KLEMENTINA",,40.489475,-79.992393,01,,,,,0
2784,2784,"MT TROY RD + HOFFMAN",,40.490628,-79.991980,01,,,,,0
2786,2786,"MT TROY RD + GEYER",,40.493395,-79.994772,01,,,,,0
2788,2788,"MT TROY RD + ST MARY CEMETERY ENT",,40.495528,-79.998956,01,,,,,0
2789,2789,"MT TROY RD + MT TROY EXT",,40.495739,-80.000345,01,,,,,0
2798,2798,"IVORY AVE + EVERGREEN",,40.496047,-80.007572,01,,,,,0
2799,2799,"IVORY AVE + CHERRYLAND",,40.496491,-80.008984,01,,,,,0
28,28,"FORBES AVE + MCKEE PL",,40.439670,-79.959500,01,,,,,0
2807,2807,"ESSEN ST + PENFORT FS",,40.473201,-80.002421,01,,,,,0
2808,2808,"ESSEN ST + SUNSET",,40.473239,-80.000709,01,,,,,0
2809,2809,"SUNSET AVE + NORRIS",,40.471256,-80.000823,01,,,,,0
2810,2810,"SUNSET AVE + SOUTH SIDE AVE",,40.469520,-79.999343,01,,,,,0
2811,2811,"SOUTH SIDE AVE + LUELLA",,40.469923,-79.997831,01,,,,,0
2813,2813,"SOUTH SIDE AVE + MATHIAS",,40.470079,-79.995478,01,,,,,0
2815,2815,"RHINE ST + #2146",,40.467547,-79.994811,01,,,,,0
2816,2816,"RHINE ST + BUENTE",,40.466539,-79.993970,01,,,,,0
2817,2817,"BUENTE ST + RHINE",,40.466137,-79.993025,01,,,,,0
2818,2818,"RHINE ST + STEINE",,40.465325,-79.992226,01,,,,,0
2819,2819,"RHINE ST + YETTA FS",,40.463398,-79.991437,01,,,,,0
2820,2820,"RHINE ST + ITIN",,40.462603,-79.991035,01,,,,,0
2822,2822,"ITIN ST + GOEHRING",,40.461071,-79.993394,01,,,,,0
2823,2823,"ITIN ST + HIGH",,40.459737,-79.994697,01,,,,,0
2824,2824,"ITIN ST + SPRING GARDEN",,40.457850,-79.995499,01,,,,,0
2825,2825,"CHESTNUT ST + TRIPOLI",,40.456806,-79.995168,01,,,,,0
2826,2826,"CHESTNUT ST + SUISMON",,40.456180,-79.994962,01,,,,,0
2827,2827,"CHESTNUT ST + PHINEAS (EAST OHIO)",,40.455502,-79.994728,01,,,,,0
2833,2833,"PENN AVE + 11TH ST",,40.445090,-79.993589,01,,,,,0
2839,2839,"CHESTNUT ST + SUISMON",,40.456217,-79.994905,01,,,,,0
2841,2841,"CHESTNUT ST + CONCORD",,40.458356,-79.995364,01,,,,,0
2842,2842,"ITIN ST + HIGH",,40.459767,-79.994776,01,,,,,0
2843,2843,"ITIN ST + GOEHRING",,40.461051,-79.993325,01,,,,,0
2844,2844,"ITIN ST + DIANA",,40.461801,-79.992148,01,,,,,0
2845,2845,"RHINE ST + ITIN FS",,40.462896,-79.991054,01,,,,,0
2846,2846,"RHINE ST + YETTA",,40.463652,-79.991429,01,,,,,0
2847,2847,"RHINE ST + STEINE",,40.465241,-79.992032,01,,,,,0
2848,2848,"RHINE ST + BUENTE",,40.466159,-79.992991,01,,,,,0
2849,2849,"RHINE ST + #2129",,40.467004,-79.994291,01,,,,,0
2850,2850,"RHINE ST + #2146",,40.467593,-79.994734,01,,,,,0
2852,2852,"MATHIAS ST+ SOUTHSIDE",,40.470017,-79.995329,01,,,,,0
2854,2854,"SOUTH SIDE AVE + LUELLA",,40.470072,-79.997637,01,,,,,0
2856,2856,"SUNSET AVE + NORRIS",,40.471276,-80.000748,01,,,,,0
2858,2858,"COLBY ST + CHAPIN",,40.489035,-80.006465,01,,,,,0
2859,2859,"CHAPIN ST + #354",,40.489845,-80.004822,01,,,,,0
2860,2860,"RAMAGE RD + CHARLEMMA",,40.490130,-80.003189,01,,,,,0
2861,2861,"RAMAGE RD + CHERRYWOOD",,40.490693,-79.999871,01,,,,,0
2862,2862,"RAMAGE RD + SPRING GARDEN",,40.492489,-79.996353,01,,,,,0
2863,2863,"SPRING GARDEN AVE + #3851",,40.487666,-79.997300,01,,,,,0
2864,2864,"SPRING GARDEN AVE + #3681",,40.485444,-79.996594,01,,,,,0
2865,2865,"SPRING GARDEN AVE + BEECH ST",,40.481300,-79.996290,01,,,,,0
2866,2866,"SPRING GARDEN AVE + #3364",,40.480614,-79.996060,01,,,,,0
2867,2867,"SPRING GARDEN AVE + LUKES ROAD HOUSE (#3254)",,40.478631,-79.995139,01,,,,,0
2869,2869,"SPRING GARDEN AVE + REEKES WAY",,40.476317,-79.989390,01,,,,,0
2870,2870,"SPRING GARDEN AVE + GIDDY WAY",,40.474632,-79.989122,01,,,,,0
2871,2871,"SPRING GARDEN AVE + REPPEL WAY",,40.473031,-79.987768,01,,,,,0
2872,2872,"SPRING GARDEN AVE + MAUCH",,40.471672,-79.986580,01,,,,,0
2873,2873,"SPRING GARDEN AVE + TRACYS DELI",,40.469414,-79.985733,01,,,,,0
2875,2875,"SPRING GARDEN AVE AT SPRING GARDEN LOOP PNR",,40.466396,-79.985291,01,,,,,0
2876,2876,"SPRING GARDEN AVE + LAGER",,40.464188,-79.985947,01,,,,,0
2877,2877,"SPRING GARDEN AVE + OLD HONESTY",,40.462180,-79.987237,01,,,,,0
2878,2878,"SPRING GARDEN AVE + TELL",,40.460720,-79.988668,01,,,,,0
2880,2880,"SPRING GARDEN AVE + ARCOLA",,40.460169,-79.991527,01,,,,,0
2881,2881,"SPRING GARDEN AVE + #1036",,40.459331,-79.993700,01,,,,,0
2882,2882,"SPRING GARDEN AVE + CONSTANCE",,40.458007,-79.994643,01,,,,,0
289,289,"BROWNS LN + MCKNIGHT RD FS",,40.545836,-80.017418,01,,,,,0
2898,2898,"SPRING GARDEN AVE + MONETA",,40.457833,-79.994901,01,,,,,0
2899,2899,"SPRING GARDEN AVE + #1043",,40.459212,-79.993701,01,,,,,0
29,29,"FORBES AVE + ATWOOD ST",,40.440987,-79.957685,01,,,,,0
2900,2900,"SPRING GARDEN AVE + ARCOLA WAY",,40.460100,-79.991644,01,,,,,0
2902,2902,"SPRING GARDEN AVE + TELL ST",,40.460707,-79.988478,01,,,,,0
2903,2903,"SPRING GARDEN AVE + OLD HONESTY ST",,40.461995,-79.987257,01,,,,,0
2905,2905,"SPRING GARDEN AVE OPP SPRING GARDEN LOOP PNR",,40.466589,-79.985194,01,,,,,0
2907,2907,"SPRING GARDEN AVE + MAUCH",,40.471602,-79.986448,01,,,,,0
2908,2908,"SPRING GARDEN AVE + REPPEL WAY",,40.472791,-79.987512,01,,,,,0
291,291,"BROWNS LN + CORBETT DR",,40.545720,-80.020017,01,,,,,0
2910,2910,"SPRING GARDEN AVE + REEKES WAY",,40.476272,-79.989269,01,,,,,0
2912,2912,"SPRING GARDEN RD + #3253",,40.478432,-79.994914,01,,,,,0
2913,2913,"SPRING GARDEN AVE + FIRE HOUSE (#3367)",,40.480436,-79.995917,01,,,,,0
2914,2914,"SPRING GARDEN AVE + BEECH ST",,40.481195,-79.996182,01,,,,,0
2915,2915,"SPRING GARDEN AVE + #3681",,40.485347,-79.996505,01,,,,,0
2916,2916,"SPRING GARDEN AVE + #3851",,40.487910,-79.997138,01,,,,,0
2917,2917,"RAMAGE RD + CHERRYWOOD FS",,40.490680,-80.000034,01,,,,,0
2918,2918,"RAMAGE RD + CHARLEMMA",,40.490137,-80.002969,01,,,,,0
2919,2919,"CHAPIN ST + COLBY",,40.489296,-80.006546,01,,,,,0
292,292,"CORBETT DR + TOWNE TOWERS NORTH",,40.546592,-80.020111,01,,,,,0
293,293,"CORBETT DR + CLUB JULIAN SPA",,40.548188,-80.020068,01,,,,,0
30,99977,"CASSWELL",,40.349336,-80.033811,01,,,,,0
3102,3102,"MCKNIGHT RD + PEEBLES RD",,40.554336,-80.021052,01,,,,,0
3123,3123,"HIGHLAND AVE + HAMPTON",,40.473884,-79.919162,01,,,,,0
3124,3124,"HIGHLAND AVE + WELLESLEY",,40.472637,-79.919746,01,,,,,0
3125,3125,"HIGHLAND AVE + JACKSON",,40.471209,-79.920396,01,,,,,0
3126,3126,"HIGHLAND AVE + STANTON",,40.469802,-79.921045,01,,,,,0
3127,3127,"HIGHLAND AVE + HAYS",,40.468209,-79.921783,01,,,,,0
3128,3128,"HIGHLAND AVE + EAST LIBERTY BLVD",,40.466480,-79.922588,01,,,,,0
3130,CD3130,"WHITFIELD ST + HARVARD",,40.463417,-79.924812,01,,,,,0
3131,CD3131,"WHITFIELD ST + BROAD",,40.462837,-79.925095,01,,,,,0
3132,CD3132,"WHITFIELD ST + PENN",,40.461910,-79.925644,01,,,,,0
3133,3133,"PENN AVE + HIGHLAND AVE",,40.461453,-79.925052,01,,,,,0
3137,3137,"HIGHLAND AVE + ELLWOOD",,40.455070,-79.925384,01,,,,,0
3138,3138,"HIGHLAND AVE + WALNUT",,40.454233,-79.925407,01,,,,,0
3139,3139,"HIGHLAND AVE + HOWE",,40.453410,-79.924941,01,,,,,0
3140,3140,"HIGHLAND AVE + 5TH",,40.452057,-79.924126,01,,,,,0
3141,3141,"FIFTH AVE + COLLEGE",,40.451301,-79.925696,01,,,,,0
3142,3142,"FIFTH AVE + MARYLAND",,40.450605,-79.927407,01,,,,,0
3143,3143,"FIFTH AVE + NEGLEY",,40.449917,-79.929560,01,,,,,0
3144,3144,"FIFTH AVE + BELLEFONTE",,40.449009,-79.932498,01,,,,,0
3145,3145,"FIFTH AVE + AIKEN",,40.448493,-79.934101,01,,,,,0
3147,3147,"FIFTH AVE + MOULTRIE ST FS",,40.438082,-79.974544,01,,,,,0
3148,3148,"FIFTH AVE + SENECA ST",,40.438191,-79.975796,01,,,,,0
3149,3149,"FIFTH AVE + WYANDOTTE ST",,40.438275,-79.977362,01,,,,,0
3150,3150,"FIFTH AVE + GIST ST",,40.438346,-79.979360,01,,,,,0
3151,3151,"FIFTH AVE + DINWIDDIE ST",,40.438397,-79.980639,01,,,,,0
3152,3152,"FIFTH AVE + VAN BRAAM ST",,40.438469,-79.982426,01,,,,,0
3154,3154,"FIFTH AVE + PRIDE ST",,40.438587,-79.984852,01,,,,,0
3155,3155,"FIFTH AVE + STEVENSON ST",,40.438646,-79.986237,01,,,,,0
3156,3156,"FIFTH AVE + MAGEE ST",,40.438698,-79.988113,01,,,,,0
3157,3157,"FIFTH AVE + WASHINGTON PL",,40.438843,-79.990669,01,,,,,0
3162,3162,"CALIFORNIA AVE OPP ST MARKS PLACE",,40.458842,-80.021283,01,,,,,0
3163,3163,"CALIFORNIA AVE + COLUMBUS AVE BRIDGE",,40.458794,-80.023290,01,,,,,0
3164,3164,"CALIFORNIA AVE + KUNKLE WAY",,40.459939,-80.025195,01,,,,,0
3165,3165,"CALIFORNIA AVE + STRANMORE ST",,40.460391,-80.026590,01,,,,,0
3166,3166,"CALIFORNIA AVE + MARVISTA ST",,40.461141,-80.028593,01,,,,,0
3173,3173,"FREEPORT RD + COMFORT INN",,40.538296,-79.832710,01,,,,,0
3174,19426,"FREEPORT RD + ALPHA DR W",,40.537945,-79.834557,01,,,,,0
3175,3175,"FREEPORT RD + TARGET (HARMAR)",,40.537572,-79.836640,01,,,,,0
3177,3177,"FREEPORT RD + VALLEY MOTEL",,40.535428,-79.842594,01,,,,,0
